m,c,r_ratio,stability,intensity
71,18,0.01,0.6,7.763754740310352
71,19,1.8584905660377358,0.6,7.746490371673191
71,20,0.01,0.6,7.7640738738670105
71,21,1.9705882352941178,0.6,7.756548848635111
71,22,0.01,0.6,7.764342058008829
71,23,2.0918367346938775,0.6,7.755381357276988
71,24,0.01,0.6,7.7625894480475335
71,25,2.1237113402061856,0.6,7.75364190204696
71,26,0.01,0.6,7.764420607385935
71,27,2.2580645161290325,0.6,7.753302737705271
71,28,0.01,0.6,7.7658943890304215
71,29,2.0606060606060606,0.6,7.7490495747587484
71,30,0.01,0.6,7.765776046377735
71,31,1.8055555555555556,0.6,7.745685613721674
71,32,0.01,0.6,7.7624662755195235
71,33,1.7297297297297298,0.6,7.764064821173768
71,34,0.01,0.6,7.76638204108693
71,35,2.0918367346938775,0.6,7.756510473764689
71,36,0.01,0.6,7.766167347983694
71,37,1.8584905660377358,0.6,7.761288032449087
71,38,0.01,0.6,7.764084789637588
71,39,2.2934782608695654,0.6,7.7584506096249894
71,40,0.01,0.6,7.758260339546155
71,41,1.9705882352941178,0.6,7.757367104067976
71,42,0.01,0.6,7.7623844276699385
71,43,2.176470588235294,0.8,4.453354758936807
71,44,0.01,0.6,7.765047873422103
71,45,2.1237113402061856,0.6,7.749920066227624
71,46,0.01,0.6,7.766031522707067
71,47,1.8857142857142857,0.6,7.758675600777886
71,48,0.01,0.6,7.761989477338089
71,49,1.9705882352941178,0.6,7.762682968904843
71,50,0.01,0.6,7.765030452604956
71,51,2.1237113402061856,0.6,7.759987141159525
71,52,0.01,0.6,7.765745247274157
71,53,1.7798165137614679,0.6,7.76364438294519
71,54,0.01,0.6,7.76513009776036
71,55,2.0606060606060606,0.6,7.7564951825213
71,56,0.01,0.6,7.765426827149295
71,57,1.8857142857142857,0.6,7.749777443821209
71,58,0.01,0.6,7.7634257447821
71,59,2.1237113402061856,0.6,7.758257963618172
71,60,0.01,0.6,7.7656316969978105
71,61,2.1894736842105265,0.6,7.7167945502204045
71,62,0.01,0.6,7.766127975068793
71,63,2.03,0.6,7.758857930212988
71,64,0.01,0.6,7.766325422357037
71,65,2.32967032967033,0.6,7.758529632056883
71,66,0.01,0.6,7.765911849067169
71,67,2.0918367346938775,0.6,7.760154752693081
71,68,0.01,0.6,7.765271160851024
71,69,2.15625,0.6,7.7599573429810516
71,70,0.01,0.6,7.765381679389731
71,71,2.2934782608695654,0.6,7.753671183595634
71,72,0.01,0.6,7.765901490878912
71,73,1.8317757009345794,0.6,7.757729357892996
71,74,0.01,0.6,7.765435539899127
71,75,2.0,0.6,7.756053195621085
71,76,0.01,0.6,7.765103953298902
71,77,2.0,0.6,7.7574206168350655
71,78,0.01,0.6,7.764594169602864
71,79,1.941747572815534,0.6,7.744840605521736
71,80,0.01,0.6,7.76633020741914
71,81,1.5897435897435896,0.6,7.75861018224977
71,82,0.01,0.6,7.764607419546254
71,83,2.0918367346938775,0.6,7.752863699435784
71,84,0.01,0.6,7.76557297217268
71,85,1.8317757009345794,0.6,7.735691500547884
71,86,0.01,0.6,7.764362577373026
71,87,1.8857142857142857,0.6,7.750752536440059
71,88,0.01,0.6,7.764136863044053
71,89,2.2934782608695654,0.6,7.756375073934256
71,90,0.01,0.6,7.7652133853794965
71,91,2.0,0.6,7.7573715771879765
71,92,0.01,0.6,7.766333521435075
71,93,2.0918367346938775,0.6,7.761171931205878
71,94,0.01,0.6,7.763073065761181
71,95,1.7798165137614679,0.6,7.743490298026653
71,96,0.01,0.6,7.765563727396409
71,97,1.8857142857142857,0.6,7.759743650508989
71,98,0.01,0.6,7.764575893453882
71,99,2.0918367346938775,0.6,7.742210005329028
72,1,0.06818181818181818,0.6,7.7565895952880455
72,2,1.0158730158730158,0.6,7.753033489115731
72,3,0.06818181818181818,0.6,7.740826212468083
72,4,2.03,0.6,7.76048305473177
72,5,0.06818181818181818,0.6,7.713891830188788
72,6,1.015625,0.6,7.762107813944871
72,7,0.06818181818181818,0.6,7.709456804363567
72,8,5.035714285714286,0.8,3.1184133222155355
72,9,0.06818181818181818,0.6,7.674086749884732
72,10,1.015625,0.6,7.7484199017563125
72,11,0.06976744186046512,0.6,7.75645079867769
72,12,2.03,0.6,7.761284665782497
72,13,0.06976744186046512,0.6,7.714705745795499
72,14,1.0158730158730158,0.6,7.745418523088878
72,15,0.06818181818181818,0.6,7.741743333967233
72,16,2.986842105263158,0.6,7.723910104814955
72,17,0.06818181818181818,0.6,7.731071688272621
72,18,1.0158730158730158,0.6,7.754641521849445
72,19,0.06818181818181818,0.6,7.712521703981665
72,20,2.03,0.6,7.764467338545293
72,21,0.06818181818181818,0.6,7.762360870666282
72,22,1.015625,0.6,7.759031926418386
72,23,0.06818181818181818,0.6,7.763642655741796
72,24,4.9411764705882355,0.6,4.700985152623258
72,25,0.06818181818181818,0.6,7.710427989403175
72,26,1.015625,0.6,7.74665237933088
72,27,0.06976744186046512,0.6,7.756111556669593
72,28,2.03,0.6,7.758327766754567
72,29,0.07142857142857142,0.6,7.7189782040387005
72,30,1.0158730158730158,0.6,7.749521561038415
72,31,0.06818181818181818,0.6,7.720897462908965
72,32,2.986842105263158,0.6,7.761724751611554
72,33,0.06818181818181818,0.6,7.749805174989442
72,34,1.0161290322580645,0.6,7.752483649646398
72,35,0.06818181818181818,0.6,7.716109004587841
72,36,2.03,0.6,7.75911283964407
72,37,0.06818181818181818,0.6,7.740950891157624
72,38,1.015625,0.6,7.746294939498381
72,39,0.06818181818181818,0.6,7.650028305682772
72,40,5.0,0.8,3.0673588211941456
72,41,0.06818181818181818,0.6,7.754718584717144
72,42,1.015625,0.6,7.756165775060078
72,43,0.07142857142857142,0.6,7.728994666515073
72,44,2.03,0.6,7.756599077865874
72,45,0.06976744186046512,0.6,7.745213057641527
72,46,1.0163934426229508,0.6,7.751006661718567
72,47,0.06818181818181818,0.6,7.758011148185071
72,48,2.986842105263158,0.6,7.746110776757919
72,49,0.06818181818181818,0.6,7.668471429778788
72,50,1.0158730158730158,0.6,7.760717337801998
72,51,0.06818181818181818,0.6,7.749385424141764
72,52,2.03,0.6,7.765906512317177
72,53,0.06818181818181818,0.6,7.663798359054857
72,54,1.015625,0.6,7.7556295365088515
72,55,0.06818181818181818,0.6,7.740907816557387
72,56,4.9411764705882355,0.6,4.614628802362285
72,57,0.06818181818181818,0.6,7.7300134395048214
72,58,1.015625,0.6,7.732676200302964
72,59,0.06976744186046512,0.6,7.669918667728896
72,60,2.03,0.6,7.756263889093103
72,61,0.06976744186046512,0.6,7.708451365823466
72,62,1.0158730158730158,0.6,7.761634761438167
72,63,0.06818181818181818,0.6,7.7479027652907835
72,64,2.986842105263158,0.6,7.757621611804657
72,65,0.06818181818181818,0.6,7.735050892110678
72,66,1.0158730158730158,0.6,7.758384601492864
72,67,0.06818181818181818,0.6,7.73996069339897
72,68,2.03,0.6,7.752901948111538
72,69,0.06818181818181818,0.6,7.733581629265322
72,70,1.015625,0.6,7.76581124184915
72,71,0.06818181818181818,0.6,7.753372190941809
72,72,4.9411764705882355,0.6,4.589626628159708
72,73,0.06818181818181818,0.6,7.72134926912845
72,74,1.015625,0.6,7.762987877106966
72,75,0.06976744186046512,0.6,7.692410650457821
72,76,2.03,0.6,7.7588004353975375
72,77,0.06976744186046512,0.6,7.745193665073463
72,78,1.0158730158730158,0.6,7.762386544973353
72,79,0.06818181818181818,0.6,7.710375103614519
72,80,2.986842105263158,0.6,7.754795874131204
72,81,0.06818181818181818,0.6,7.66284996895435
72,82,1.0158730158730158,0.6,7.758054429812324
72,83,0.06818181818181818,0.6,7.75297808118372
72,84,2.03,0.6,7.763066468510365
72,85,0.06818181818181818,0.6,7.736140066068001
72,86,1.015625,0.6,7.740705868350771
72,87,0.06818181818181818,0.6,7.746468974145719
72,88,5.06,0.6,4.308697706437378
72,89,0.06818181818181818,0.6,7.7350797573892125
72,90,1.015625,0.6,7.7544876786219445
72,91,0.06976744186046512,0.6,7.690588653871211
72,92,2.03,0.6,7.754991375862228
72,93,0.06976744186046512,0.6,7.74487835344001
72,94,1.0158730158730158,0.6,7.752362767507139
72,95,0.06818181818181818,0.6,7.734651874818832
72,96,2.986842105263158,0.6,7.759599849727744
72,97,0.06818181818181818,0.6,7.751961622309682
72,98,1.0161290322580645,0.6,7.751192097868906
72,99,0.06818181818181818,0.6,7.749758479727715
73,1,2.2580645161290325,0.6,7.758267872036939
73,2,0.01,0.6,7.7662192417782
73,3,2.03,0.6,7.758277122274907
73,4,0.01,0.6,7.765221973796026
73,5,2.03,0.6,7.758011351212284
73,6,0.01,0.6,7.766055989543088
73,7,2.0606060606060606,0.6,7.754107647178293
73,8,0.01,0.6,7.765746111376662
73,9,1.9705882352941178,0.6,7.762253228015074
73,10,0.01,0.6,7.765715935203701
73,11,2.0606060606060606,0.6,7.759246508850245
73,12,0.01,0.6,7.76304640066096
73,13,1.941747572815534,0.6,7.757623584371791
73,14,0.01,0.6,7.764431433155025
73,15,2.1237113402061856,0.6,7.74551283012873
73,16,0.01,0.6,7.765919374953202
73,17,1.941747572815534,0.6,7.754142653790107
73,18,0.01,0.6,7.764538891085304
73,19,2.404494382022472,0.6,7.755471465555184
73,20,0.01,0.6,7.765863496702858
73,21,1.9705882352941178,0.6,7.758631164695129
73,22,0.01,0.6,7.7631898630475265
73,23,2.0606060606060606,0.6,7.763443870793355
73,24,0.01,0.6,7.765617247458161
73,25,2.0918367346938775,0.6,7.7581712464714006
73,26,0.01,0.6,7.763646981623232
73,27,2.0,0.6,7.760386503967044
73,28,0.01,0.6,7.764553075079064
73,29,1.941747572815534,0.6,7.756655671415902
73,30,0.01,0.6,7.762034075361899
73,31,2.0606060606060606,0.6,7.747599988545353
73,32,0.01,0.6,7.7610432623973455
73,33,1.8055555555555556,0.6,7.762513726585302
73,34,0.01,0.6,7.762674232822198
73,35,2.15625,0.6,7.76352507231285
73,36,0.01,0.6,7.7643576946969315
73,37,2.056603773584906,0.8,4.45325023164058
73,38,0.01,0.6,7.763896746470843
73,39,2.0606060606060606,0.6,7.763290811946182
73,40,0.01,0.6,7.76517753923549
73,41,1.9705882352941178,0.6,7.760548245861138
73,42,0.01,0.6,7.765569354846884
73,43,2.1894736842105265,0.6,7.747002337438863
73,44,0.01,0.6,7.76077042078648
73,45,2.0606060606060606,0.6,7.765554473456301
73,46,0.01,0.6,7.765526150273715
73,47,1.9705882352941178,0.6,7.761866154680709
73,48,0.01,0.6,7.763486377146519
73,49,1.7798165137614679,0.6,7.762556855450359
73,50,0.01,0.6,7.762169784166849
73,51,2.2934782608695654,0.6,7.749983923744497
73,52,0.01,0.6,7.764741868838868
73,53,1.8055555555555556,0.6,7.762188878298076
73,54,0.01,0.6,7.7653935400527985
73,55,1.9134615384615385,0.6,7.758626267346517
73,56,0.01,0.6,7.759577711390548
73,57,1.941747572815534,0.6,7.764392133464819
73,58,0.01,0.6,7.763724617648739
73,59,1.8857142857142857,0.6,7.764986815974824
73,60,0.01,0.6,7.763420738679739
73,61,1.9705882352941178,0.6,7.761791167312734
73,62,0.01,0.6,7.765723413756964
73,63,1.8857142857142857,0.6,7.7648717687699165
73,64,0.01,0.6,7.7649094896627275
73,65,1.9134615384615385,0.6,7.756097607094856
73,66,0.01,0.6,7.766008748651705
73,67,2.0,0.6,7.7492523252190635
73,68,0.01,0.6,7.764985817186994
73,69,2.03,0.6,7.758977753846372
73,70,0.01,0.6,7.764551004669994
73,71,2.0606060606060606,0.6,7.761625743894177
73,72,0.01,0.6,7.7660121769298325
73,73,1.9134615384615385,0.6,7.742382029046746
73,74,0.01,0.6,7.765554269734759
73,75,1.9134615384615385,0.6,7.756133928777382
73,76,0.01,0.6,7.765121200513735
73,77,1.9134615384615385,0.6,7.760172614396529
73,78,0.01,0.6,7.7637548689748455
73,79,2.2580645161290325,0.6,7.763279652743307
73,80,0.01,0.6,7.762870270019763
73,81,2.0606060606060606,0.6,7.7633485434059395
73,82,0.01,0.6,7.764944052833661
73,83,2.0918367346938775,0.6,7.7633515680390985
73,84,0.01,0.6,7.762483102152285
73,85,2.03,0.6,7.750965769635141
73,86,0.01,0.6,7.7656263918046715
73,87,1.8857142857142857,0.6,7.749947533328973
73,88,0.01,0.6,7.765281072796554
73,89,2.1237113402061856,0.6,7.7652925220670195
73,90,0.01,0.6,7.76342921910623
73,91,2.0,0.6,7.758368783595027
73,92,0.01,0.6,7.764727389848579
73,93,2.1237113402061856,0.6,7.760784665898493
73,94,0.01,0.6,7.764454647713576
73,95,2.0,0.6,7.759520963449896
73,96,0.01,0.6,7.765287185211031
73,97,2.0918367346938775,0.6,7.755931826614796
73,98,0.01,0.6,7.7641173589670505
73,99,2.0606060606060606,0.6,7.761153173885238
74,1,0.023622047244094488,0.6,7.765865960089158
74,2,2.8354430379746836,0.6,7.743030537502877
74,3,0.024,0.6,7.758318537257255
74,4,1.02,0.6,7.7577385570823765
74,5,0.024193548387096774,0.6,7.760453559048694
74,6,3.267605633802817,0.6,7.761910942428495
74,7,0.023622047244094488,0.6,7.762456672226781
74,8,1.02,0.6,7.76423622874286
74,9,0.023622047244094488,0.6,7.756586353983709
74,10,3.391304347826087,0.6,7.74707016206906
74,11,0.023809523809523808,0.6,7.756462952869936
74,12,1.02,0.6,7.76123489846434
74,13,0.023809523809523808,0.6,7.761597555852572
74,14,3.2083333333333335,0.6,7.76472753710337
74,15,0.023622047244094488,0.6,7.757356804152809
74,16,1.02,0.6,7.762949497954885
74,17,0.023622047244094488,0.6,7.763573506244944
74,18,2.935064935064935,0.6,7.734074568224026
74,19,0.02459016393442623,0.6,7.753774112222031
74,20,1.02,0.6,7.753642297439529
74,21,0.024,0.6,7.764270682271041
74,22,3.1506849315068495,0.6,7.760620426453386
74,23,0.023622047244094488,0.6,7.764169488289108
74,24,1.02,0.6,7.765881916093553
74,25,0.023622047244094488,0.6,7.756346685948339
74,26,3.1506849315068495,0.6,7.749505523859452
74,27,0.023809523809523808,0.6,7.75640002547569
74,28,1.02,0.6,7.7663096330427965
74,29,0.023809523809523808,0.6,7.749611693995405
74,30,2.740740740740741,0.6,7.755560819696666
74,31,0.023622047244094488,0.6,7.74073336218552
74,32,1.02,0.6,7.759475968376546
74,33,0.023622047244094488,0.6,7.763742524354927
74,34,2.857142857142857,0.8,4.452427531254391
74,35,0.024,0.6,7.765259373041962
74,36,1.02,0.6,7.761089178420136
74,37,0.024793388429752067,0.6,7.76336975151847
74,38,3.04,0.6,7.737193019649519
74,39,0.023622047244094488,0.6,7.765258100411785
74,40,1.02,0.6,7.762697976419131
74,41,0.023622047244094488,0.6,7.763463156171431
74,42,3.0945945945945947,0.6,7.744221032941686
74,43,0.023809523809523808,0.6,7.7650895567789515
74,44,1.02,0.6,7.761635654270933
74,45,0.023809523809523808,0.6,7.765750926040201
74,46,3.2083333333333335,0.6,7.751407060045577
74,47,0.023622047244094488,0.6,7.759633000915495
74,48,1.02,0.6,7.764269529581694
74,49,0.023622047244094488,0.6,7.76000296937857
74,50,2.8846153846153846,0.6,7.754911403540612
74,51,0.024193548387096774,0.6,7.76510430104163
74,52,1.02,0.6,7.755600172380703
74,53,0.024,0.6,7.764190000638175
74,54,3.0945945945945947,0.6,7.749178513709799
74,55,0.023622047244094488,0.6,7.7597765721366425
74,56,1.02,0.6,7.762230143979972
74,57,0.023622047244094488,0.6,7.763337654918361
74,58,2.740740740740741,0.6,7.761611731348824
74,59,0.023809523809523808,0.6,7.745969291204796
74,60,1.02,0.6,7.757551871422453
74,61,0.023809523809523808,0.6,7.762568473809507
74,62,3.04,0.6,7.7375572975972515
74,63,0.023622047244094488,0.6,7.755907302831662
74,64,1.02,0.6,7.761151103524068
74,65,0.023622047244094488,0.6,7.763670952566729
74,66,3.2083333333333335,0.6,7.754663031457175
74,67,0.024,0.6,7.752441876148413
74,68,1.02,0.6,7.759845124428887
74,69,0.024193548387096774,0.6,7.756784380377435
74,70,2.8354430379746836,0.6,7.7543336882460405
74,71,0.023622047244094488,0.6,7.761748083570163
74,72,1.02,0.6,7.765258426077733
74,73,0.023622047244094488,0.6,7.766573888130715
74,74,3.3285714285714287,0.6,7.753116537480816
74,75,0.023809523809523808,0.6,7.7592862057318115
74,76,1.02,0.6,7.765443863495795
74,77,0.023809523809523808,0.6,7.762909058450155
74,78,2.7875,0.6,7.760052615656011
74,79,0.023622047244094488,0.6,7.763720054647361
74,80,1.02,0.6,7.759365403717121
74,81,0.023622047244094488,0.6,7.759540003732161
74,82,2.7875,0.6,7.75075125712789
74,83,0.024390243902439025,0.6,7.762769096030591
74,84,1.02,0.6,7.764207658168876
74,85,0.024,0.6,7.761470134045896
74,86,2.8846153846153846,0.6,7.755126128487038
74,87,0.023622047244094488,0.6,7.760023321562403
74,88,1.02,0.6,7.766016760881318
74,89,0.023622047244094488,0.6,7.759812489098141
74,90,2.935064935064935,0.6,7.762949382731932
74,91,0.023809523809523808,0.6,7.764851546606927
74,92,1.02,0.6,7.762831257280217
74,93,0.023809523809523808,0.6,7.76339142324224
74,94,2.8354430379746836,0.6,7.753205372997181
74,95,0.023622047244094488,0.6,7.759940553046985
74,96,1.02,0.6,7.761162156510061
74,97,0.023622047244094488,0.6,7.755546399710471
74,98,3.1506849315068495,0.6,7.755192737535943
74,99,0.024,0.6,7.762735544851955
75,1,2.1894736842105265,0.6,7.746879286820715
75,2,0.01,0.6,7.759863784957934
75,3,1.9705882352941178,0.6,7.763233162242422
75,4,0.01,0.6,7.76633848236011
75,5,1.8857142857142857,0.6,7.759165111737397
75,6,0.01,0.6,7.763337841181647
75,7,2.0606060606060606,0.6,7.761295750444113
75,8,0.01,0.6,7.761860465162906
75,9,2.1894736842105265,0.6,7.755380635076378
75,10,0.01,0.6,7.7657366982537805
75,11,2.2934782608695654,0.6,7.762541223673172
75,12,0.01,0.6,7.761181172547796
75,13,2.15625,0.6,7.742505018138599
75,14,0.01,0.6,7.764781292826058
75,15,2.1894736842105265,0.6,7.748441423101534
75,16,0.01,0.6,7.765506954746664
75,17,1.9134615384615385,0.6,7.762629652008151
75,18,0.01,0.6,7.764272817241118
75,19,1.8857142857142857,0.6,7.7594118114766975
75,20,0.01,0.6,7.760515325650253
75,21,1.9705882352941178,0.6,7.7645844566155136
75,22,0.01,0.6,7.762915200498673
75,23,1.941747572815534,0.6,7.745745428952463
75,24,0.01,0.6,7.761919240438016
75,25,2.03,0.6,7.757999159074513
75,26,0.01,0.6,7.765957300684067
75,27,2.223404255319149,0.6,7.76058116807963
75,28,0.01,0.6,7.7641686863069825
75,29,2.223404255319149,0.6,7.753355766179411
75,30,0.01,0.6,7.763950543143555
75,31,1.7457627118644068,0.8,4.453465610019872
75,32,0.01,0.6,7.765472039243013
75,33,1.941747572815534,0.6,7.74267238487148
75,34,0.01,0.6,7.766131307000656
75,35,2.1894736842105265,0.6,7.76553492802808
75,36,0.01,0.6,7.765503052690683
75,37,1.8055555555555556,0.6,7.7591095090851585
75,38,0.01,0.6,7.762893452961869
75,39,1.9705882352941178,0.6,7.752016663631823
75,40,0.01,0.6,7.763274876727576
75,41,2.223404255319149,0.6,7.755858031189339
75,42,0.01,0.6,7.765808271507187
75,43,1.9134615384615385,0.6,7.755873106497984
75,44,0.01,0.6,7.7632156415607865
75,45,2.2934782608695654,0.6,7.756382735161767
75,46,0.01,0.6,7.7643369432208
75,47,1.8584905660377358,0.6,7.761405439335957
75,48,0.01,0.6,7.766266588292931
75,49,1.7798165137614679,0.6,7.763044677804748
75,50,0.01,0.6,7.7642597722104885
75,51,1.9134615384615385,0.6,7.763449749734685
75,52,0.01,0.6,7.765522501212817
75,53,2.15625,0.6,7.763558414785701
75,54,0.01,0.6,7.764433140988126
75,55,2.0606060606060606,0.6,7.7544178819738985
75,56,0.01,0.6,7.761209437839062
75,57,2.1237113402061856,0.6,7.754001168274681
75,58,0.01,0.6,7.763122219446819
75,59,1.9705882352941178,0.6,7.74393165319988
75,60,0.01,0.6,7.762527002447118
75,61,1.7545454545454546,0.6,7.738787454137603
75,62,0.01,0.6,7.7656005476862
75,63,2.0918367346938775,0.6,7.756494388334772
75,64,0.01,0.6,7.765659755235793
75,65,2.0606060606060606,0.6,7.760010953465435
75,66,0.01,0.6,7.763654357314034
75,67,1.9705882352941178,0.6,7.751926055090152
75,68,0.01,0.6,7.765491599638599
75,69,1.941747572815534,0.6,7.741242032247499
75,70,0.01,0.6,7.764358375497187
75,71,2.15625,0.6,7.758875415765428
75,72,0.01,0.6,7.763223558129224
75,73,1.8317757009345794,0.6,7.764866351494879
75,74,0.01,0.6,7.762772817079741
75,75,2.223404255319149,0.6,7.7484912074425605
75,76,0.01,0.6,7.764704896579062
75,77,2.0,0.6,7.756336264741878
75,78,0.01,0.6,7.766297311148714
75,79,1.9705882352941178,0.6,7.7427461410822405
75,80,0.01,0.6,7.763876491827617
75,81,2.1894736842105265,0.6,7.751055312181558
75,82,0.01,0.6,7.765319478168419
75,83,2.03,0.6,7.7564116168693245
75,84,0.01,0.6,7.762895531206164
75,85,1.8055555555555556,0.6,7.762743690913334
75,86,0.01,0.6,7.764934070720921
75,87,1.8857142857142857,0.6,7.763551141131631
75,88,0.01,0.6,7.763369133432741
75,89,1.8317757009345794,0.6,7.76304873643696
75,90,0.01,0.6,7.765621852924798
75,91,1.9134615384615385,0.6,7.762220604557219
75,92,0.01,0.6,7.7645717355192545
75,93,1.941747572815534,0.6,7.762533002553511
75,94,0.01,0.6,7.763470457367137
75,95,2.2580645161290325,0.6,7.760465701341628
75,96,0.01,0.6,7.766134453778058
75,97,1.9705882352941178,0.6,7.7470495127752885
75,98,0.01,0.6,7.760307551844676
75,99,1.941747572815534,0.6,7.762318161500946
76,1,0.046153846153846156,0.6,7.760228934874526
76,2,1.008130081300813,0.6,7.763670251129787
76,3,0.046153846153846156,0.6,7.754884870050063
76,4,4.315789473684211,0.6,7.291914936612221
76,5,0.046153846153846156,0.6,7.755088572654333
76,6,1.008,0.6,7.75050482919097
76,7,0.046153846153846156,0.6,7.749802060971504
76,8,2.03,0.6,7.758618990004808
76,9,0.047619047619047616,0.6,7.741695463172593
76,10,1.008,0.6,7.7609624759577205
76,11,0.046153846153846156,0.6,7.760824223467212
76,12,4.05,0.6,7.358718353640562
76,13,0.046153846153846156,0.6,7.755452871393274
76,14,1.0082644628099173,0.6,7.75887443866128
76,15,0.046875,0.6,7.716490085626498
76,16,2.03,0.6,7.721698469689616
76,17,0.046153846153846156,0.6,7.748563802669506
76,18,1.0080645161290323,0.6,7.759895856342169
76,19,0.046153846153846156,0.6,7.749552947856529
76,20,4.05,0.6,7.406538500010059
76,21,0.046153846153846156,0.6,7.727322717583641
76,22,1.008,0.6,7.761119433268101
76,23,0.046153846153846156,0.6,7.738128966996976
76,24,2.03,0.6,7.761934417396797
76,25,0.046875,0.6,7.7535987923301635
76,26,1.008,0.6,7.76409166618091
76,27,0.046153846153846156,0.6,7.75718861569529
76,28,3.909090909090909,0.8,4.4398048239597685
76,29,0.046153846153846156,0.6,7.745696180215712
76,30,1.0080645161290323,0.6,7.760870601549904
76,31,0.04838709677419355,0.6,7.760868991910163
76,32,2.03,0.6,7.7559586307708255
76,33,0.046153846153846156,0.6,7.7440185064613045
76,34,1.0083333333333333,0.6,7.76516325203689
76,35,0.046153846153846156,0.6,7.754588598779738
76,36,4.3125,0.8,4.555405751669559
76,37,0.046153846153846156,0.6,7.686202138941942
76,38,1.008,0.6,7.758054734038796
76,39,0.046153846153846156,0.6,7.720447630968818
76,40,2.03,0.6,7.755289342912031
76,41,0.046875,0.6,7.742507298144888
76,42,1.008,0.6,7.760676954790403
76,43,0.046153846153846156,0.6,7.761718817391127
76,44,3.9672131147540983,0.6,7.662854816157084
76,45,0.046153846153846156,0.6,7.74199043858313
76,46,1.008130081300813,0.6,7.751089676316593
76,47,0.046875,0.6,7.761097530815727
76,48,2.03,0.6,7.762569762930378
76,49,0.046153846153846156,0.6,7.7514784892614355
76,50,1.0080645161290323,0.6,7.7566357364841
76,51,0.046153846153846156,0.6,7.7622286666562985
76,52,3.590909090909091,0.6,7.690084541103599
76,53,0.046153846153846156,0.6,7.7535107363086935
76,54,1.008,0.6,7.762933105909772
76,55,0.046153846153846156,0.6,7.737563000209124
76,56,2.03,0.6,7.753722680446711
76,57,0.046875,0.6,7.759535562805662
76,58,1.008,0.6,7.758675289765904
76,59,0.046153846153846156,0.6,7.757036214602621
76,60,3.8870967741935485,0.6,7.665997107050806
76,61,0.046153846153846156,0.6,7.753531670471739
76,62,1.0080645161290323,0.6,7.7640393851996565
76,63,0.046875,0.6,7.764783790623392
76,64,2.03,0.6,7.7622885516632065
76,65,0.046153846153846156,0.6,7.747949346983518
76,66,1.008130081300813,0.6,7.759751345850104
76,67,0.046153846153846156,0.6,7.764242070666425
76,68,4.05,0.6,7.633642807622435
76,69,0.046153846153846156,0.6,7.7476802411759085
76,70,1.008,0.6,7.748763730217336
76,71,0.046153846153846156,0.6,7.752492367032696
76,72,2.03,0.6,7.754493283770931
76,73,0.047619047619047616,0.6,7.743698625120653
76,74,1.008,0.6,7.766573888130715
76,75,0.046153846153846156,0.6,7.759151017139939
76,76,4.315789473684211,0.6,7.517812209484026
76,77,0.046153846153846156,0.6,7.741134252942269
76,78,1.0081967213114753,0.6,7.760950231035579
76,79,0.046875,0.6,7.74753007350161
76,80,2.03,0.6,7.748274254761876
76,81,0.046153846153846156,0.6,7.7590099138305195
76,82,1.0080645161290323,0.6,7.75593284116119
76,83,0.046153846153846156,0.6,7.760811656862808
76,84,4.05,0.6,7.6942630878871885
76,85,0.046153846153846156,0.6,7.754146582593316
76,86,1.008,0.6,7.76457356946153
76,87,0.046153846153846156,0.6,7.739855830034192
76,88,2.03,0.6,7.7604102996993705
76,89,0.046875,0.6,7.742525659938067
76,90,1.008,0.6,7.760967578647511
76,91,0.046153846153846156,0.6,7.754056418663285
76,92,3.8870967741935485,0.6,7.699014307256465
76,93,0.046153846153846156,0.6,7.759212339583568
76,94,1.0080645161290323,0.6,7.7613435111123055
76,95,0.047619047619047616,0.6,7.754062119575127
76,96,2.03,0.6,7.747059935795056
76,97,0.046153846153846156,0.6,7.760294754424413
76,98,1.0081967213114753,0.6,7.762852194807174
76,99,0.046153846153846156,0.6,7.745732406819393
77,1,1.9705882352941178,0.6,7.75913477611635
77,2,0.01,0.6,7.765930897776509
77,3,1.941747572815534,0.6,7.743376213759845
77,4,0.01,0.6,7.764272886343162
77,5,1.9705882352941178,0.6,7.763037418925379
77,6,0.01,0.6,7.764919325851634
77,7,2.2580645161290325,0.6,7.759521922653245
77,8,0.01,0.6,7.763877561897575
77,9,1.941747572815534,0.6,7.745119282293329
77,10,0.01,0.6,7.765468566447481
77,11,1.941747572815534,0.6,7.761891901661035
77,12,0.01,0.6,7.763176908725095
77,13,1.9134615384615385,0.6,7.764814664034074
77,14,0.01,0.6,7.764791291874639
77,15,2.0918367346938775,0.6,7.751078028340197
77,16,0.01,0.6,7.764456961053535
77,17,2.0606060606060606,0.6,7.756596020946594
77,18,0.01,0.6,7.763226736033197
77,19,1.9705882352941178,0.6,7.76348283977064
77,20,0.01,0.6,7.759847262989558
77,21,2.15625,0.6,7.751325543703072
77,22,0.01,0.6,7.765082571309065
77,23,2.32967032967033,0.6,7.761760318457462
77,24,0.01,0.6,7.766099199322869
77,25,2.1153846153846154,0.8,4.438839852797242
77,26,0.01,0.6,7.763096130866451
77,27,1.8317757009345794,0.6,7.762975290692026
77,28,0.01,0.6,7.764985106947563
77,29,1.8584905660377358,0.6,7.764417769846061
77,30,0.01,0.6,7.765642658989023
77,31,1.9705882352941178,0.6,7.764929524507747
77,32,0.01,0.6,7.760495312786551
77,33,1.8584905660377358,0.6,7.751909240618767
77,34,0.01,0.6,7.761698591088826
